timestamp,page_id
1410847203.053814,1881345
1410847203.053832,1881345
1410847203.053852,1881346
1410847203.05387,1881346
1410847203.053889,1881347
1410847203.053908,1881347
1410847203.053926,1881348
1410847203.053944,1881348
1410847203.053961,1881349
1410847203.053979,1881349
1410847203.053996,1881350
1410847203.054013,1881350
1410847203.054031,1881351
1410847203.054049,1881351
1410847203.054067,1881352
1410847203.054087,1881352
1410847203.054106,1881353
1410847203.054125,1881353
1410847203.054143,1881354
1410847203.054148,1881354
1410847203.054164,1881338
1410847203.054191,1881339
1410847203.054224,1881339
1410847221.198627,1882127
1410847227.277687,25444380
1410847227.277694,25444381
1410847227.277699,25444382
1410847227.277704,25444382
1410847227.290514,25444381
1410847227.290521,25444381
1410847227.292248,25463552
1410847227.292255,25463553
1410847227.29226,25463554
1410847227.292264,25463554
1410847257.589317,7422862
1410847258.110523,7093418
1410847274.788341,7449032
1410847274.801001,7348680
1410847274.802949,7097786
1410847274.803204,7484834
1410847277.027126,1831465
1410847277.027131,1831465
1410847277.027332,1831666
1410847277.027356,1831666
1410847277.027359,1831666
1410847277.027366,1831666
1410847277.027369,1831666
1410847277.027374,1831666
1410847277.027377,1831666
1410847277.027382,1831666
1410847277.027385,1831666
1410847295.411523,1831465
1410847295.411529,1831465
1410847295.411743,1831666
1410847295.411768,1831666
1410847295.411771,1831666
1410847295.411778,1831666
1410847295.411781,1831666
1410847295.411786,1831666
1410847295.411789,1831666
1410847295.411794,1831666
1410847295.411797,1831666
1410847295.411802,1831666
1410847295.411804,1831666
1410847325.556414,457862
1410847325.556714,457862
1410847325.851587,1831465
1410847325.851593,1831465
1410847325.851792,1831666
1410847325.851817,1831666
1410847325.85182,1831666
1410847325.851827,1831666
1410847325.851836,1831666
1410847325.851844,1831666
1410847325.851847,1831666
1410847325.851852,1831666
1410847325.851855,1831666
1410847325.85186,1831666
1410847325.851862,1831666
1410847325.870608,1831465
1410847325.870614,1831465
1410847325.870895,1831672
1410847325.870923,1831672
1410847325.870929,1831672
1410847325.870933,1831671
1410847325.870938,1831670
1410847325.870942,1831670
1410847325.870946,1831669
1410847325.87095,1831669
1410847325.870954,1831668
1410847325.870957,1831667
1410847325.870961,1831667
1410847325.870965,1831666
1410847325.880826,1831465
1410847325.880832,1831465
1410847328.504053,7479316
1410847328.504346,7453084
1410847328.504557,7452452
1410847328.504636,7452426
1410847329.076144,7449442
1410847329.551844,7093366
1410847341.726187,7422660
1410847343.825116,1831465
1410847343.825121,1831465
1410847343.825273,1831666
1410847343.825293,1831666
1410847343.825296,1831666
1410847343.825304,1831666
1410847343.825306,1831666
1410847343.867525,1831465
1410847343.867531,1831465
1410847343.86761,1831666
1410847343.867626,1831666
1410847343.867629,1831666
1410847343.867635,1831666
1410847343.867638,1831666
1410847411.786203,7083602
1410847411.786708,7452442
1410847411.786772,7452712
1410847420.113904,1831465
1410847420.11391,1831465
1410847420.114059,1831666
1410847420.11408,1831666
1410847420.114083,1831666
1410847420.11409,1831666
1410847420.114092,1831666
1410847448.092126,1831465
1410847448.092132,1831465
1410847448.09227,1831666
1410847448.092291,1831666
1410847448.092294,1831666
1410847448.092301,1831666
1410847448.092304,1831666
1410847448.115133,7425038
1410847448.530345,7093414
1410847455.325466,7110460
1410847455.325541,7509512
1410847459.886258,7089454
1410847464.873672,1831465
1410847464.873678,1831465
1410847464.873828,1831666
1410847464.873848,1831666
1410847464.873852,1831666
1410847464.873859,1831666
1410847464.873861,1831666
1410847476.159804,1831465
1410847476.159809,1831465
1410847476.159952,1831666
1410847476.159973,1831666
1410847476.159976,1831666
1410847476.159983,1831666
1410847476.159986,1831666
1410847490.775785,1831465
1410847490.775791,1831465
1410847490.775933,1831666
1410847490.775954,1831666
1410847490.775958,1831666
1410847490.775964,1831666
1410847490.775967,1831666
1410847491.19751,7093300
1410847491.19758,7505454
1410847491.290461,7095054
1410847504.557955,1882127
1410847511.01156,1831465
1410847511.011566,1831465
1410847511.011715,1831666
1410847511.011735,1831666
1410847511.011738,1831666
1410847511.011745,1831666
1410847511.011748,1831666
1410847516.581835,7111608
1410847520.834004,25444381
1410847520.834014,25444381
1410847520.837236,25464363
1410847520.837243,25464364
1410847520.837248,25464365
1410847520.837254,25464366
1410847520.837259,25464367
1410847520.837262,25464367
1410847520.848065,25444570
1410847520.848072,25444571
1410847520.848077,25444572
1410847520.848081,25444573
1410847520.848086,25444573
1410847532.682262,7095112
1410847532.714187,7093508
1410847555.3613,1882127
1410847555.361411,1881371
1410847555.361417,1881371
1410847555.499693,1881409
1410847555.499796,1881410
1410847555.499831,1881410
1410847555.499863,1881411
1410847555.499899,1881411
1410847555.499936,1881412
1410847555.499971,1881412
1410847555.500008,1881413
1410847555.500043,1881413
1410847555.500087,1881414
1410847555.500121,1881414
1410847555.500159,1881415
1410847555.500195,1881415
1410847555.50023,1881416
1410847555.500265,1881416
1410847555.500299,1881417
1410847555.500334,1881417
1410847555.500369,1881418
1410847555.50041,1881418
1410847555.500445,1881419
1410847555.500478,1881419
1410847555.500514,1881420
1410847555.50055,1881420
1410847555.500585,1881421
1410847555.500621,1881421
1410847555.500649,1881422
1410847555.500685,1881422
1410847555.500721,1881423
1410847555.500757,1881423
1410847555.500797,1881424
1410847555.500826,1881424
1410847555.500866,1881425
1410847555.500894,1881425
1410847555.500921,1881425
1410847555.50093,1881409
1410847555.500964,1881410
1410847555.500999,1881410
1410847555.501031,1881411
1410847555.501073,1881411
1410847555.501109,1881412
1410847555.501144,1881412
1410847555.501181,1881413
1410847555.501214,1881413
1410847560.17995,25444380
1410847560.179957,25444381
1410847560.179962,25444382
1410847560.179967,25444382
1410847560.181875,25444586
1410847560.181881,25444586
1410847560.182972,25444381
1410847560.182979,25444381
1410847560.185385,25444365
1410847560.185392,25444366
1410847560.185398,25444367
1410847560.185402,25444368
1410847560.185407,25444369
1410847560.185411,25444370
1410847560.185416,25444371
1410847560.18542,25444372
1410847560.185425,25444373
1410847560.18543,25444374
1410847560.185434,25444375
1410847560.185439,25444376
1410847560.185443,25444377
1410847560.185447,25444378
1410847560.185451,25444379
1410847560.185456,25444379
1410847560.18653,25444667
1410847560.186536,25444667
1410847560.186856,25444389
1410847560.186861,25444389
1410847560.188676,25444629
1410847560.188682,25444629
1410847560.188816,25444640
1410847560.188822,25444640
1410847560.195878,25444779
1410847560.195885,25444779
1410847560.196038,25444780
1410847560.196043,25444781
1410847560.196047,25444781
1410847560.196682,25460740
1410847560.196687,25460740
1410847560.197873,25444573
1410847560.197879,25444573
1410847560.198386,25444570
1410847560.198392,25444571
1410847560.198397,25444572
1410847560.198402,25444573
1410847560.198406,25444573
1410847560.199487,25444509
1410847560.199492,25444509
1410847560.199557,25444511
1410847560.199563,25444511
1410847560.199626,25444513
1410847560.199632,25444513
1410847560.203378,25444600
1410847560.203385,25444601
1410847560.20339,25444602
1410847560.203395,25444603
1410847560.203399,25444603
1410847560.205407,25444514
1410847560.205412,25444514
1410847560.205863,25444521
1410847560.205868,25444521
1410847560.208856,25460798
1410847560.208862,25460798
1410847560.210361,25480696
1410847560.210366,25480696
1410847560.210371,25480696
1410847560.211159,25444515
1410847560.211165,25444516
1410847560.211169,25444516
1410847560.211595,25444362
1410847560.211601,25444363
1410847560.211606,25444364
1410847560.21161,25444365
1410847560.211615,25444366
1410847560.21162,25444367
1410847560.211624,25444368
1410847560.211629,25444369
1410847560.211634,25444370
1410847560.211638,25444371
1410847560.211643,25444372
1410847560.211648,25444373
1410847560.211652,25444374
1410847560.211657,25444375
1410847560.211661,25444376
1410847560.211666,25444376
1410847561.002132,19612564
1410847561.002139,19612564
1410847561.002142,19612564
1410847561.002204,19612544
1410847561.002209,19612544
1410847561.002212,19612544
1410847561.002268,19612536
1410847561.002275,19612536
1410847561.002278,19612536
1410847563.399217,1881705
1410847563.94477,457862
1410847563.945121,1880646
1410847563.945139,1880646
1410847563.94518,1882033
1410847563.945186,1882033
1410847563.945202,1881338
1410847563.945232,1881339
1410847563.945259,1881339
1410847563.945286,1881340
1410847563.945312,1881340
1410847563.94534,1881338
1410847563.945365,1881339
1410847563.94539,1881339
1410847563.945415,1881340
1410847563.945441,1881340
1410847563.945465,1881341
1410847563.94549,1881341
1410847563.945515,1881342
1410847563.945541,1881342
1410847563.945567,1881343
1410847563.945591,1881343
1410847563.945617,1881344
1410847563.945639,1881344
1410847563.945695,1881338
1410847563.945721,1881339
1410847563.945747,1881339
1410847563.945772,1881340
1410847563.945797,1881340
1410847563.945822,1881338
1410847563.945847,1881339
1410847563.945873,1881339
1410847563.945898,1881340
1410847563.945923,1881340
1410847563.945949,1881338
1410847563.945974,1881339
1410847563.945999,1881339
1410847563.946024,1881340
1410847563.946049,1881340
1410847563.946073,1881341
1410847563.946105,1881341
1410847563.94613,1881342
1410847563.946156,1881342
1410847563.946181,1881343
1410847563.946205,1881343
1410847563.94623,1881344
1410847563.946252,1881344
1410847563.94634,1882149
1410847563.946358,1882149
1410847563.946388,1881626
1410847563.946399,1881626
1410847563.946417,457862
1410847564.069235,1882149
1410847564.069255,1882149
1410847564.06929,457862
1410847564.075523,2422569
1410847564.075537,2422569
1410847564.075542,2422569
1410847564.075547,2583628
1410847564.075583,2583628
1410847564.075656,2583633
1410847564.075779,1881484
1410847564.075808,1881484
1410847564.076031,1897888
1410847564.076111,1897296
1410847564.076186,1897843
1410847564.076249,1897292
1410847564.077054,1897300
1410847564.077855,1897289
1410847564.077919,1881419
1410847564.078194,1897777
1410847566.718904,25444380
1410847566.718911,25444381
1410847566.718916,25444382
1410847566.718921,25444382
1410847566.72095,25444586
1410847566.720957,25444586
1410847566.723504,25444381
1410847566.723511,25444381
1410847566.726024,25444365
1410847566.72603,25444366
1410847566.726035,25444367
1410847566.72604,25444368
1410847566.726044,25444369
1410847566.726049,25444370
1410847566.726053,25444371
1410847566.726058,25444372
1410847566.726062,25444373
1410847566.726067,25444374
1410847566.726071,25444375
1410847566.726076,25444376
1410847566.72608,25444377
1410847566.726084,25444378
1410847566.726089,25444379
1410847566.726093,25444379
1410847566.726962,25445956
1410847566.72697,25445956
1410847567.400725,7098598
1410847573.044567,1831465
1410847573.044573,1831465
1410847573.04471,1831666
1410847573.04473,1831666
1410847573.044734,1831666
1410847573.04474,1831666
1410847573.044743,1831666
1410847577.826492,19613814
1410847577.826498,19613814
1410847577.8265,19613814
1410847577.826575,19612531
1410847577.82658,19612531
1410847577.826583,19612531
1410847577.826641,19612554
1410847577.826646,19612554
1410847577.826649,19612554
1410847577.826707,19612578
1410847577.826713,19612578
1410847577.826715,19612578
1410847577.826772,19612546
1410847577.826777,19612546
1410847577.826779,19612546
1410847577.826836,19612560
1410847577.826841,19612560
1410847577.826843,19612560
1410847577.826899,19612528
1410847577.826903,19612528
1410847577.826906,19612528
1410847577.82695,19615688
1410847577.826954,19615688
1410847577.826957,19615688
1410847577.827012,19612572
1410847577.827017,19612572
1410847577.82702,19612572
1410847579.016178,19613510
1410847579.016184,19613510
1410847579.016187,19613510
1410847579.016235,19613605
1410847579.01624,19613605
1410847579.016243,19613605
1410847579.016284,19613805
1410847579.016288,19613805
1410847579.016291,19613805
1410847579.016334,19614921
1410847579.016338,19614921
1410847579.016341,19614921
1410847579.016382,19613521
1410847579.016388,19613521
1410847579.016391,19613521
1410847579.016431,19615783
1410847579.016436,19615783
1410847579.016438,19615783
1410847579.01648,19613664
1410847579.016484,19613664
1410847579.016487,19613664
1410847579.016527,19615126
1410847579.016532,19615126
1410847579.016534,19615126
1410847581.766725,25444380
1410847581.766732,25444381
1410847581.766737,25444382
1410847581.766742,25444382
1410847581.768929,25444586
1410847581.768934,25444586
1410847581.771456,25444381
1410847581.771462,25444381
1410847581.77265,25464363
1410847581.772656,25464364
1410847581.772661,25464365
1410847581.772666,25464366
1410847581.77267,25464367
1410847581.772674,25464367
1410847581.787901,25480958
1410847581.787908,25480958
1410847581.791008,25464411
1410847581.791015,25464411
1410847581.79186,25464414
1410847581.791867,25464414
1410847581.800068,25464423
1410847581.800074,25464424
1410847581.800079,25464424
1410847583.442123,25444380
1410847583.44213,25444381
1410847583.442135,25444382
1410847583.44214,25444382
1410847583.444251,25444381
1410847583.444257,25444381
1410847583.444506,25460754
1410847583.444513,25460754
1410847583.444624,25444365
1410847583.44463,25444366
1410847583.444635,25444367
1410847583.444639,25444368
1410847583.444644,25444369
1410847583.444648,25444370
1410847583.444653,25444371
1410847583.444657,25444372
1410847583.444662,25444373
1410847583.444666,25444374
1410847583.444671,25444375
1410847583.444675,25444376
1410847583.444679,25444377
1410847583.444684,25444378
1410847583.444688,25444379
1410847583.444693,25444379
1410847583.517698,25461380
1410847583.517703,25461380
1410847583.517794,25461380
1410847583.517798,25461380
1410847583.659312,25464425
1410847583.659318,25464425
1410847583.662696,25444586
1410847583.662701,25444586
1410847583.663645,25444521
1410847583.663651,25444521
1410847583.663912,25464426
1410847583.663918,25464427
1410847583.663923,25464428
1410847583.663927,25464428
1410847583.665746,25461385
1410847583.665752,25461385
1410847583.665864,25461387
1410847583.665869,25461387
1410847583.668251,21659759
1410847583.668258,21659760
1410847583.668263,21659760
1410847583.668266,21659760
1410847583.668779,25444374
1410847583.668785,25444375
1410847583.66879,25444376
1410847583.668795,25444377
1410847583.6688,25444378
1410847583.668804,25444379
1410847583.668809,25444380
1410847583.668813,25444381
1410847583.668818,25444382
1410847583.668822,25444383
1410847583.668827,25444384
1410847583.668831,25444385
1410847583.668836,25444386
1410847583.668839,25444386
1410847583.668842,25444386
1410847583.671614,25444376
1410847583.671619,25444376
1410847583.671622,25444376
1410847583.671856,25480823
1410847583.67186,25480823
1410847583.671863,25480823
1410847587.242613,7092206
1410847587.261239,7098542
1410847588.454498,1831465
1410847588.454504,1831465
1410847588.454647,1831666
1410847588.454668,1831666
1410847588.454671,1831666
1410847588.454678,1831666
1410847588.454681,1831666
1410847588.475459,7080592
1410847588.476339,7093604
1410847588.476401,7097358
1410847588.476507,7499736
1410847595.89422,1831465
1410847595.894226,1831465
1410847595.894436,1831666
1410847595.894461,1831666
1410847595.894465,1831666
1410847595.894472,1831666
1410847595.894475,1831666
1410847595.89448,1831666
1410847595.894482,1831666
1410847595.894487,1831666
1410847595.89449,1831666
1410847595.894495,1831666
1410847595.894497,1831666
1410847595.894503,1831666
1410847595.894505,1831666
1410847595.942946,1831465
1410847595.942952,1831465
1410847598.395682,1831465
1410847598.395687,1831465
1410847598.395831,1831666
1410847598.395852,1831666
1410847598.395855,1831666
1410847598.395862,1831666
1410847598.395864,1831666
1410847601.751145,1831465
1410847601.751151,1831465
1410847601.751353,1831666
1410847601.751379,1831666
1410847601.751382,1831666
1410847601.75139,1831666
1410847601.751392,1831666
1410847601.751397,1831666
1410847601.7514,1831666
1410847601.751405,1831666
1410847601.751407,1831666
1410847601.751412,1831666
1410847601.751415,1831666
1410847601.75142,1831666
1410847601.751422,1831666
1410847601.799628,1831465
1410847601.799634,1831465
1410847609.8229,1831465
1410847609.822906,1831465
1410847609.823109,1831666
1410847609.823135,1831666
1410847609.823138,1831666
1410847609.823145,1831666
1410847609.823148,1831666
1410847609.823153,1831666
1410847609.823156,1831666
1410847609.82316,1831666
1410847609.823163,1831666
1410847609.823168,1831666
1410847609.823171,1831666
1410847609.823176,1831666
1410847609.823178,1831666
1410847609.870744,1831465
1410847609.87075,1831465
1410847610.330201,1831465
1410847610.330207,1831465
1410847610.330357,1831666
1410847610.330378,1831666
1410847610.330381,1831666
1410847610.330388,1831666
1410847610.330391,1831666
1410847611.820541,1831465
1410847611.820547,1831465
1410847611.820691,1831666
1410847611.820712,1831666
1410847611.820715,1831666
1410847611.820723,1831666
1410847611.820725,1831666
1410847616.9437,25444380
1410847616.943707,25444381
1410847616.943712,25444382
1410847616.943717,25444382
1410847616.946131,25444381
1410847616.946137,25444381
1410847616.947425,25464363
1410847616.947432,25464364
1410847616.947437,25464365
1410847616.947441,25464366
1410847616.947446,25464367
1410847616.94745,25464367
1410847616.962864,25480958
1410847616.962872,25480958
1410847616.966684,25464411
1410847616.966691,25464411
1410847616.967529,25464414
1410847616.967535,25464414
1410847616.975171,25464423
1410847616.975177,25464424
1410847616.975182,25464424
1410847616.987067,25444586
1410847616.987072,25444586
1410847618.235233,25444380
1410847618.23524,25444381
1410847618.235245,25444382
1410847618.23525,25444382
1410847618.237506,25444381
1410847618.237513,25444381
1410847618.246743,25444389
1410847618.246748,25444389
1410847618.247734,25444365
1410847618.247741,25444366
1410847618.247746,25444367
1410847618.247751,25444368
1410847618.247755,25444369
1410847618.24776,25444370
1410847618.247765,25444371
1410847618.24777,25444372
1410847618.247774,25444373
1410847618.247779,25444374
1410847618.247783,25444375
1410847618.247788,25444376
1410847618.247792,25444377
1410847618.247796,25444378
1410847618.247801,25444379
1410847618.247805,25444379
1410847618.249896,25444629
1410847618.249901,25444629
1410847618.250039,25444640
1410847618.250044,25444640
1410847618.250176,25444637
1410847618.25018,25444637
1410847618.2503,25444630
1410847618.250305,25444630
1410847618.250434,25444614
1410847618.25044,25444614
1410847618.250563,25444635
1410847618.250568,25444635
1410847618.252175,25444776
1410847618.252182,25444777
1410847618.252186,25444777
1410847618.252431,25444777
1410847618.252437,25444778
1410847618.252442,25444779
1410847618.252446,25444780
1410847618.25245,25444780
1410847618.252715,25444779
1410847618.252721,25444779
1410847618.252867,25444780
1410847618.252873,25444781
1410847618.252877,25444781
1410847618.25348,25460740
1410847618.253485,25460740
1410847618.254709,25444573
1410847618.254717,25444573
1410847618.255216,25444570
1410847618.255223,25444571
1410847618.255227,25444572
1410847618.255232,25444573
1410847618.255236,25444573
1410847618.256255,25444552
1410847618.25626,25444552
1410847618.256594,25478889
1410847618.256599,25478889
1410847618.25813,25444605
1410847618.258136,25444605
1410847618.263275,25444646
1410847618.263282,25444646
1410847618.264953,25444509
1410847618.264959,25444509
1410847618.26503,25444511
1410847618.265034,25444511
1410847618.265104,25444513
1410847618.26511,25444513
1410847618.270411,25444667
1410847618.270418,25444667
1410847618.271877,25444600
1410847618.271883,25444601
1410847618.271888,25444602
1410847618.271893,25444603
1410847618.271897,25444603
1410847618.273727,25460754
1410847618.273733,25460754
1410847618.280885,25444562
1410847618.280892,25444563
1410847618.280897,25444563
1410847618.283295,25444565
1410847618.283302,25444566
1410847618.283306,25444566
1410847618.283456,25444566
1410847618.283462,25444566
1410847618.283591,25444567
1410847618.283596,25444568
1410847618.283601,25444569
1410847618.283605,25444569
1410847618.283806,25444568
1410847618.283812,25444569
1410847618.283816,25444569
1410847618.283997,25444569
1410847618.284002,25444569
1410847618.284164,25444571
1410847618.284169,25444572
1410847618.284173,25444573
1410847618.284177,25444573
1410847618.284361,25444572
1410847618.284372,25444572
1410847618.284538,25444574
1410847618.284544,25444575
1410847618.284548,25444576
1410847618.284553,25444577
1410847618.284557,25444577
1410847618.284792,25444576
1410847618.284797,25444576
1410847618.284909,25444577
1410847618.284914,25444578
1410847618.284919,25444579
1410847618.284923,25444580
1410847618.284928,25444581
1410847618.284932,25444582
1410847618.284937,25444583
1410847618.284941,25444584
1410847618.284945,25444584
1410847618.285311,25444578
1410847618.285317,25444578
1410847618.28545,25444579
1410847618.285456,25444580
1410847618.28546,25444581
1410847618.285465,25444581
1410847618.285682,25444580
1410847618.285688,25444581
1410847618.285692,25444581
1410847618.285862,25444582
1410847618.285868,25444582
1410847618.285987,25444583
1410847618.285993,25444584
1410847618.285997,25444584
1410847618.286177,25444584
1410847618.286182,25444585
1410847618.286187,25444586
1410847618.286191,25444586
1410847618.286398,25444581
1410847618.286404,25444582
1410847618.286409,25444583
1410847618.286414,25444584
1410847618.286418,25444585
1410847618.286423,25444585
1410847618.286694,25444575
1410847618.2867,25444576
1410847618.286704,25444577
1410847618.286708,25444578
1410847618.286712,25444578
1410847618.28689,25444559
1410847618.286895,25444560
1410847618.2869,25444561
1410847618.286904,25444562
1410847618.286909,25444562
1410847618.287149,25444564
1410847618.287155,25444564
1410847618.287294,25444563
1410847618.2873,25444564
1410847618.287303,25444564
1410847618.298827,25444514
1410847618.298833,25444514
1410847618.299324,25444521
1410847618.299329,25444521
1410847618.302536,25444605
1410847618.302541,25444605
1410847618.311919,25444515
1410847618.311925,25444516
1410847618.311929,25444516
1410847618.312351,25444362
1410847618.312356,25444363
1410847618.312361,25444364
1410847618.312372,25444365
1410847618.312377,25444366
1410847618.312382,25444367
1410847618.312387,25444368
1410847618.312391,25444369
1410847618.312395,25444370
1410847618.3124,25444371
1410847618.312404,25444372
1410847618.312409,25444373
1410847618.312413,25444374
1410847618.312418,25444375
1410847618.312424,25444376
1410847618.312429,25444376
1410847618.83698,25444586
1410847618.836985,25444586
1410847622.568936,25444381
1410847622.568942,25444381
1410847622.570826,25464363
1410847622.570833,25464364
1410847622.570838,25464365
1410847622.570842,25464366
1410847622.570847,25464367
1410847622.570851,25464367
1410847622.581577,25444570
1410847622.581583,25444571
1410847622.581588,25444572
1410847622.581593,25444573
1410847622.581597,25444573
1410847622.598746,7098596
1410847623.235579,1831465
1410847623.235585,1831465
1410847623.235725,1831666
1410847623.235745,1831666
1410847623.235748,1831666
1410847623.235755,1831666
1410847623.235758,1831666
1410847625.168804,25461380
1410847625.168809,25461380
1410847625.168902,25461380
1410847625.168906,25461380
1410847627.199738,25444380
1410847627.199746,25444381
1410847627.199751,25444382
1410847627.199756,25444382
1410847627.202036,25444381
1410847627.202042,25444381
1410847627.495183,19613814
1410847627.49519,19613814
1410847627.495192,19613814
1410847630.028383,25444380
1410847630.028391,25444381
1410847630.028396,25444382
1410847630.0284,25444382
1410847630.030629,25444381
1410847630.030635,25444381
1410847630.038116,25464410
1410847630.038121,25464410
1410847630.040487,25444389
1410847630.040493,25444389
1410847630.041465,25444365
1410847630.041471,25444366
1410847630.041477,25444367
1410847630.041483,25444368
1410847630.041488,25444369
1410847630.041493,25444370
1410847630.041497,25444371
1410847630.041502,25444372
1410847630.041506,25444373
1410847630.041511,25444374
1410847630.041515,25444375
1410847630.041519,25444376
1410847630.041524,25444377
1410847630.041528,25444378
1410847630.041532,25444379
1410847630.041536,25444379
1410847630.043831,25444629
1410847630.043836,25444629
1410847630.043971,25444640
1410847630.043976,25444640
1410847630.044106,25444637
1410847630.04411,25444637
1410847630.04423,25444630
1410847630.044234,25444630
1410847630.044354,25444614
1410847630.044359,25444614
1410847630.044492,25444635
1410847630.044497,25444635
1410847630.045854,25444776
1410847630.04586,25444777
1410847630.045865,25444777
1410847630.046097,25444777
1410847630.046103,25444778
1410847630.046107,25444779
1410847630.046112,25444780
1410847630.046116,25444780
1410847630.046375,25444779
1410847630.046381,25444779
1410847630.046534,25444780
1410847630.04654,25444781
1410847630.046544,25444781
1410847630.047136,25460740
1410847630.047141,25460740
1410847630.048475,25444573
1410847630.048482,25444573
1410847630.04898,25444570
1410847630.048986,25444571
1410847630.048991,25444572
1410847630.048996,25444573
1410847630.049,25444573
1410847630.050022,25444552
1410847630.050027,25444552
1410847630.050599,25480892
1410847630.050604,25480892
1410847630.058624,25444605
1410847630.05863,25444605
1410847630.071385,25444646
1410847630.071392,25444646
1410847630.073063,25444509
1410847630.073069,25444509
1410847630.073134,25444511
1410847630.07314,25444511
1410847630.073205,25444513
1410847630.07321,25444513
1410847630.078553,25444667
1410847630.078559,25444667
1410847630.080102,25444600
1410847630.080108,25444601
1410847630.080113,25444602
1410847630.080117,25444603
1410847630.080122,25444603
1410847630.082081,25460754
1410847630.082087,25460754
1410847630.08947,25444562
1410847630.089477,25444563
1410847630.089481,25444563
1410847630.089647,25444565
1410847630.089652,25444566
1410847630.089656,25444566
1410847630.089795,25444566
1410847630.0898,25444566
1410847630.089927,25444567
1410847630.089932,25444568
1410847630.089937,25444569
1410847630.089941,25444569
1410847630.090142,25444568
1410847630.090148,25444569
1410847630.090152,25444569
1410847630.090331,25444569
1410847630.090336,25444569
1410847630.090508,25444571
1410847630.090513,25444572
1410847630.090518,25444573
1410847630.090521,25444573
1410847630.090704,25444572
1410847630.090709,25444572
1410847630.09087,25444574
1410847630.090876,25444575
1410847630.09088,25444576
1410847630.090885,25444577
1410847630.090889,25444577
1410847630.091126,25444576
1410847630.091131,25444576
1410847630.091241,25444577
1410847630.091247,25444578
1410847630.091251,25444579
1410847630.091256,25444580
1410847630.09126,25444581
1410847630.091265,25444582
1410847630.091269,25444583
1410847630.091274,25444584
1410847630.091277,25444584
1410847630.091653,25444578
1410847630.091659,25444578
1410847630.091782,25444579
1410847630.091787,25444580
1410847630.091792,25444581
